D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_57_886.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_57_886.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_57_886.jpg,-0.6260022,1,0,4.204376
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_57_993.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_57_993.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_57_993.jpg,-0.2811006,1,0,5.609113
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_58_099.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_58_099.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_58_099.jpg,0,1,0,6.754801
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_58_202.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_58_202.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_58_202.jpg,0,1,0,7.892344
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_58_303.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_58_303.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_58_303.jpg,-0.1534155,1,0,9.015452
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_58_406.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_58_406.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_58_406.jpg,-0.459581,1,0,10.07506
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_58_510.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_58_510.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_58_510.jpg,-0.1697853,1,0,11.17843
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_58_616.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_58_616.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_58_616.jpg,0,1,0,12.55407
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_58_721.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_58_721.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_58_721.jpg,0,1,0,13.36545
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_58_827.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_58_827.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_58_827.jpg,-0.2952306,1,0,14.5899
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_58_930.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_58_930.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_58_930.jpg,-0.20406,1,0,15.66579
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_59_033.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_59_033.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_59_033.jpg,0,1,0,16.94211
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_59_135.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_59_135.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_59_135.jpg,0,1,0,17.83218
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_59_237.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_59_237.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_59_237.jpg,-0.3083493,1,0,18.97838
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_59_341.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_59_341.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_59_341.jpg,-0.5977558,1,0,19.71758
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_59_451.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_59_451.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_59_451.jpg,-0.896788,1,0,20.50835
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_59_558.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_59_558.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_59_558.jpg,-0.525313,1,0,21.65412
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_59_658.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_59_658.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_59_658.jpg,-0.2221651,1,0,22.63227
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_59_760.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_59_760.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_59_760.jpg,0,1,0,23.62556
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_59_864.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_59_864.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_59_864.jpg,0,1,0,24.56563
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_09_59_967.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_09_59_967.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_09_59_967.jpg,0,1,0,25.53143
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_00_075.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_00_075.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_00_075.jpg,0,1,0,26.66892
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_00_177.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_00_177.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_00_177.jpg,0,1,0,27.60876
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_00_285.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_00_285.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_00_285.jpg,0,1,0,28.53587
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_00_389.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_00_389.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_00_389.jpg,0,1,0,29.45488
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_00_498.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_00_498.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_00_498.jpg,0,1,0,30.19018
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_00_602.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_00_602.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_00_602.jpg,0,1,0,30.19028
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_00_704.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_00_704.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_00_704.jpg,0,1,0,30.19157
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_00_815.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_00_815.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_00_815.jpg,0,1,0,30.19046
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_00_917.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_00_917.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_00_917.jpg,0,1,0,30.19041
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_01_022.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_01_022.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_01_022.jpg,-0.1935711,1,0,30.17995
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_01_130.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_01_130.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_01_130.jpg,-0.3071001,1,0,30.17375
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_01_236.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_01_236.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_01_236.jpg,0,1,0,30.18844
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_01_339.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_01_339.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_01_339.jpg,0,1,0,30.18872
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_01_445.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_01_445.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_01_445.jpg,0,1,0,30.19078
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_01_550.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_01_550.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_01_550.jpg,0,1,0,30.19054
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_01_657.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_01_657.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_01_657.jpg,-0.1540113,1,0,30.18414
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_01_765.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_01_765.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_01_765.jpg,-0.3491979,1,0,30.16349
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_01_872.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_01_872.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_01_872.jpg,-0.000411,1,0,30.18687
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_01_975.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_01_975.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_01_975.jpg,0,1,0,30.18977
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_02_080.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_02_080.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_02_080.jpg,0,1,0,30.18912
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_02_184.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_02_184.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_02_184.jpg,0,1,0,30.19166
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_02_285.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_02_285.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_02_285.jpg,-0.2748009,1,0,30.17177
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_02_386.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_02_386.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_02_386.jpg,-0.4115247,1,0,30.16428
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_02_492.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_02_492.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_02_492.jpg,-0.1253001,1,0,30.19267
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_02_596.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_02_596.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_02_596.jpg,0,1,0,30.18941
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_02_703.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_02_703.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_02_703.jpg,0,1,0,30.18958
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_02_814.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_02_814.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_02_814.jpg,0,1,0,30.19031
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_02_922.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_02_922.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_02_922.jpg,0,1,0,30.18992
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_03_022.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_03_022.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_03_022.jpg,0,1,0,30.19031
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_03_124.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_03_124.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_03_124.jpg,-0.1524669,1,0,30.18399
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_03_227.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_03_227.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_03_227.jpg,-0.1574679,1,0,30.18881
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_03_331.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_03_331.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_03_331.jpg,0,1,0,30.18969
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_03_434.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_03_434.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_03_434.jpg,0,1,0,30.19031
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_03_534.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_03_534.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_03_534.jpg,0,1,0,30.19052
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_03_639.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_03_639.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_03_639.jpg,0,1,0,30.19034
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_03_746.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_03_746.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_03_746.jpg,-0.2904339,1,0,30.16954
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_03_857.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_03_857.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_03_857.jpg,-0.1239849,1,0,30.19136
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_03_966.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_03_966.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_03_966.jpg,0,1,0,30.18936
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_04_072.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_04_072.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_04_072.jpg,0,1,0,30.1902
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_04_179.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_04_179.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_04_179.jpg,0,1,0,30.19029
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_04_286.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_04_286.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_04_286.jpg,0,1,0,30.1903
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_04_397.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_04_397.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_04_397.jpg,-0.3667809,1,0,30.1611
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_04_508.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_04_508.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_04_508.jpg,-0.06823435,1,0,30.19102
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_04_610.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_04_610.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_04_610.jpg,0,1,0,30.18977
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_04_710.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_04_710.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_04_710.jpg,0,1,0,30.18977
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_04_815.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_04_815.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_04_815.jpg,0,1,0,30.19033
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_04_917.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_04_917.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_04_917.jpg,0,1,0,30.19033
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_05_019.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_05_019.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_05_019.jpg,0,1,0,30.19032
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_05_124.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_05_124.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_05_124.jpg,0,1,0,30.19028
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_05_234.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_05_234.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_05_234.jpg,-0.3293913,1,0,30.16427
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_05_346.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_05_346.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_05_346.jpg,-0.174183,1,0,30.19117
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_05_448.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_05_448.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_05_448.jpg,0,1,0,30.18869
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_05_551.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_05_551.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_05_551.jpg,0,1,0,30.19015
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_05_653.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_05_653.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_05_653.jpg,0,1,0,30.19021
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_05_757.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_05_757.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_05_757.jpg,0,1,0,30.19025
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_05_866.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_05_866.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_05_866.jpg,0,1,0,30.19031
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_05_973.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_05_973.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_05_973.jpg,0,1,0,30.19031
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_06_078.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_06_078.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_06_078.jpg,-0.161115,1,0,30.18279
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_06_181.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_06_181.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_06_181.jpg,-0.236496,1,0,30.1834
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_06_287.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_06_287.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_06_287.jpg,0,1,0,30.18791
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_06_396.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_06_396.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_06_396.jpg,0,1,0,30.189
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_06_505.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_06_505.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_06_505.jpg,0,1,0,30.19016
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_06_611.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_06_611.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_06_611.jpg,0,1,0,30.18986
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_06_718.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_06_718.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_06_718.jpg,-0.04167061,1,0,30.18979
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_06_819.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_06_819.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_06_819.jpg,-0.3421686,1,0,30.16335
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_06_928.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_06_928.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_06_928.jpg,-0.05136871,1,0,30.19064
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_07_038.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_07_038.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_07_038.jpg,0,1,0,30.18999
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_07_139.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_07_139.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_07_139.jpg,0,1,0,30.19028
D:\Term-2\ML\project\dataset\IMG\center_2022_03_11_13_10_07_245.jpg, D:\Term-2\ML\project\dataset\IMG\left_2022_03_11_13_10_07_245.jpg, D:\Term-2\ML\project\dataset\IMG\right_2022_03_11_13_10_07_245.jpg,0,1,0,30.19028
