D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_05_327.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_05_327.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_05_327.jpg, 0, 0.786034, 0, 5.325698
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_05_429.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_05_429.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_05_429.jpg, 0, 0.4885921, 0, 6.016254
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_05_530.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_05_530.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_05_530.jpg, -0.1051566, 0.7117906, 0, 6.661803
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_05_633.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_05_633.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_05_633.jpg, -0.2207946, 1, 0, 7.634135
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_05_736.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_05_736.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_05_736.jpg, 0, 1, 0, 8.986044
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_05_839.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_05_839.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_05_839.jpg, 0, 1, 0, 10.10286
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_05_939.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_05_939.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_05_939.jpg, 0, 1, 0, 11.20915
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_06_043.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_06_043.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_06_043.jpg, -0.2253039, 1, 0, 12.34464
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_06_145.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_06_145.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_06_145.jpg, -0.2132374, 1, 0, 13.3517
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_06_249.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_06_249.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_06_249.jpg, -0.0510471, 1, 0, 14.40084
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_06_350.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_06_350.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_06_350.jpg, -0.3271512, 1, 0, 15.36682
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_06_453.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_06_453.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_06_453.jpg, -0.03204928, 1, 0, 16.50587
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_06_557.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_06_557.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_06_557.jpg, -0.3104886, 1, 0, 17.73065
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_06_658.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_06_658.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_06_658.jpg, -0.09694795, 1, 0, 18.72744
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_06_759.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_06_759.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_06_759.jpg, -0.1921404, 1, 0, 19.76145
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_06_861.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_06_861.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_06_861.jpg, -0.0573213, 1, 0, 20.74461
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_06_963.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_06_963.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_06_963.jpg, -0.2433468, 1, 0, 21.74817
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_07_064.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_07_064.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_07_064.jpg, -0.0829164, 1, 0, 22.70769
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_07_167.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_07_167.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_07_167.jpg, -0.2202273, 1, 0, 23.68604
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_07_268.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_07_268.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_07_268.jpg, -0.05020861, 1, 0, 24.636
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_07_369.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_07_369.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_07_369.jpg, -0.3504699, 1, 0, 25.56389
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_07_471.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_07_471.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_07_471.jpg, -0.2641225, 1, 0, 26.49917
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_07_573.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_07_573.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_07_573.jpg, -0.4095967, 1, 0, 27.34786
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_07_674.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_07_674.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_07_674.jpg, -0.2772124, 1, 0, 28.28574
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_07_775.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_07_775.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_07_775.jpg, -0.1838898, 1, 0, 29.19895
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_07_876.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_07_876.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_07_876.jpg, -0.1527828, 1, 0, 30.19007
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_07_980.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_07_980.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_07_980.jpg, 0, 1, 0, 30.18956
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_08_081.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_08_081.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_08_081.jpg, 0, 1, 0, 30.18966
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_08_185.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_08_185.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_08_185.jpg, 0, 1, 0, 30.19029
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_08_290.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_08_290.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_08_290.jpg, -0.0268815, 1, 0, 30.19021
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_08_393.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_08_393.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_08_393.jpg, -0.3277287, 1, 0, 30.16532
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_08_495.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_08_495.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_08_495.jpg, -0.2987253, 1, 0, 30.18486
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_08_597.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_08_597.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_08_597.jpg, 0, 1, 0, 30.18626
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_08_697.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_08_697.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_08_697.jpg, 0, 1, 0, 30.19002
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_08_799.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_08_799.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_08_799.jpg, 0, 1, 0, 30.18988
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_08_900.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_08_900.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_08_900.jpg, 0, 1, 0, 30.19036
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_09_004.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_09_004.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_09_004.jpg, -0.1027719, 1, 0, 30.18773
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_09_105.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_09_105.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_09_105.jpg, -0.1516362, 1, 0, 30.18818
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_09_207.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_09_207.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_09_207.jpg, 0, 1, 0, 30.18987
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_09_310.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_09_310.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_09_310.jpg, 0, 1, 0, 30.19026
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_09_415.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_09_415.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_09_415.jpg, 0, 1, 0, 30.19036
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_09_516.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_09_516.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_09_516.jpg, 0, 1, 0, 30.1903
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_09_618.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_09_618.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_09_618.jpg, 0, 1, 0, 30.19034
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_09_719.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_09_719.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_09_719.jpg, 0, 1, 0, 30.19034
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_09_823.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_09_823.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_09_823.jpg, 0, 0.7688366, 0, 30.14396
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_09_923.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_09_923.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_09_923.jpg, 0, 0.4664369, 0, 30.06654
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_10_028.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_10_028.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_10_028.jpg, 0, 0.1671563, 0, 29.99404
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_10_131.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_10_131.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_10_131.jpg, 0, 0.2732999, 0, 29.86517
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_10_232.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_10_232.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_10_232.jpg, -0.0501255, 0.5742807, 0, 30.06687
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_10_335.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_10_335.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_10_335.jpg, -0.3453315, 0.8694868, 0, 30.11586
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_10_434.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_10_434.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_10_434.jpg, -0.1535993, 1, 0, 30.19085
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_10_538.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_10_538.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_10_538.jpg, 0, 1, 0, 30.18944
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_10_642.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_10_642.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_10_642.jpg, -0.2997777, 1, 0, 30.17283
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_10_744.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_10_744.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_10_744.jpg, -0.1409649, 1, 0, 30.19165
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_10_845.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_10_845.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_10_845.jpg, 0, 1, 0, 30.18935
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_10_944.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_10_944.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_10_944.jpg, -0.2722569, 1, 0, 30.1765
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_11_046.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_11_046.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_11_046.jpg, -0.02548944, 1, 0, 30.19065
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_11_149.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_11_149.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_11_149.jpg, 0, 1, 0, 30.19006
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_11_252.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_11_252.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_11_252.jpg, 0, 1, 0, 30.19028
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_11_352.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_11_352.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_11_352.jpg, 0, 1, 0, 30.19032
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_11_456.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_11_456.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_11_456.jpg, 0, 1, 0, 30.19031
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_11_558.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_11_558.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_11_558.jpg, -0.2966691, 1, 0, 30.16899
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_11_660.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_11_660.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_11_660.jpg, -0.004902904, 1, 0, 30.18956
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_11_762.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_11_762.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_11_762.jpg, 0, 1, 0, 30.19003
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_11_864.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_11_864.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_11_864.jpg, 0, 1, 0, 30.19027
D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\center_2022_04_03_11_45_11_966.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\left_2022_04_03_11_45_11_966.jpg, D:\Term-2\ML\project\Behavioural-Cloning\Data2\IMG\right_2022_04_03_11_45_11_966.jpg, 0, 1, 0, 30.1903
